AI,explanation,ResponseId,PROLIFIC_PID,test_order,test_index,test_mse,Finished,displayed_reward,human_response,hai_response,Order,Year_Built,Gr_Liv_Area,Garage_Cars,Fireplaces,Year_Remod,Overall_Qual,SalePrice,pred1,pred2
pred1,shap,R_7PxRq3TTQeyXTb3,565bbc1ec121fe0012fc3782,1074,70,2959.4985,True,4.1,163.0,301.0,1074,2005,1684,2.0,1,2005,9,266000,318478.88,230966.95
pred1,shap,R_7PxRq3TTQeyXTb3,565bbc1ec121fe0012fc3782,1767,71,2959.4985,True,4.1,177.0,250.0,1767,1998,2385,3.0,1,1998,7,252000,260784.3,318550.84
pred1,both,R_7qOGdxRPqhtJDeB,67ab317d4245c4e2b33e2753,830,156,67459.8142792,True,3,675.0,558.0,830,2007,1232,2.0,0,2007,7,194500,193952.27,184118.5
pred1,both,R_7qOGdxRPqhtJDeB,67ab317d4245c4e2b33e2753,2623,157,67459.8142792,True,3,401.0,402.0,2623,1950,1040,2.0,0,1950,4,109900,110877.516,115872.3
pred1,both,R_7qOGdxRPqhtJDeB,67ab317d4245c4e2b33e2753,1959,158,67459.8142792,True,3,322.0,286.0,1959,1949,1846,1.0,1,1950,6,143000,137651.11,152319.69
pred1,both,R_7qOGdxRPqhtJDeB,67ab317d4245c4e2b33e2753,2069,159,67459.8142792,True,3,501.0,495.0,2069,1954,1299,2.0,1,1995,6,150000,180960.38,145640.42
pred1,both,R_7qOGdxRPqhtJDeB,67ab317d4245c4e2b33e2753,121,160,67459.8142792,True,3,565.0,647.0,121,1966,1209,2.0,0,1966,5,159000,147847.47,139981.97
pred1,both,R_7qOGdxRPqhtJDeB,67ab317d4245c4e2b33e2753,682,161,67459.8142792,True,3,427.0,478.0,682,1958,1339,1.0,0,1965,5,139000,121326.86,133898.61
pred1,both,R_7qOGdxRPqhtJDeB,67ab317d4245c4e2b33e2753,2018,162,67459.8142792,True,3,253.0,274.0,2018,1920,1513,1.0,0,2004,5,137500,116277.56,117358.87
pred1,both,R_7qOGdxRPqhtJDeB,67ab317d4245c4e2b33e2753,1786,163,67459.8142792,True,3,605.0,685.0,1786,2007,1689,3.0,0,2007,7,248328,218659.06,254704.38
pred1,both,R_7qOGdxRPqhtJDeB,67ab317d4245c4e2b33e2753,2136,164,67459.8142792,True,3,524.0,525.0,2136,1976,1025,2.0,1,1976,5,153500,149472.73,146452.98
pred1,both,R_7qOGdxRPqhtJDeB,67ab317d4245c4e2b33e2753,1027,165,67459.8142792,True,3,529.0,647.0,1027,1969,1308,2.0,0,1969,5,146900,140892.17,139363.52
pred1,both,R_7qOGdxRPqhtJDeB,67ab317d4245c4e2b33e2753,303,166,67459.8142792,True,3,405.0,481.0,303,1941,540,1.0,0,1950,2,82000,49125.734,68339.56
pred1,both,R_7qOGdxRPqhtJDeB,67ab317d4245c4e2b33e2753,564,167,67459.8142792,True,3,595.0,622.0,564,1980,2014,3.0,2,1980,8,275000,280547.8,278653.28
pred2,both,R_1g8fU8ds2M1Tvj3,663ff3e539df6ec6f060f875,95,24,41118.39713605,True,3,330.0,200.0,95,2004,1680,2.0,0,2004,7,190000,180083.39,194857.02
pred2,both,R_1g8fU8ds2M1Tvj3,663ff3e539df6ec6f060f875,2712,25,41118.39713605,True,3,301.0,301.0,2712,1966,1059,1.0,0,1966,5,142500,131265.33,134001.95
pred2,both,R_1g8fU8ds2M1Tvj3,663ff3e539df6ec6f060f875,2847,26,41118.39713605,True,3,711.0,719.0,2847,1940,1595,1.0,2,2000,6,140000,176849.88,162618.42
pred2,both,R_1g8fU8ds2M1Tvj3,663ff3e539df6ec6f060f875,1508,27,41118.39713605,True,3,407.0,230.0,1508,1953,930,1.0,0,1953,4,99000,95893.734,105091.01
pred2,both,R_1g8fU8ds2M1Tvj3,663ff3e539df6ec6f060f875,2111,28,41118.39713605,True,3,200.0,180.0,2111,2005,1270,2.0,0,2006,7,175900,189440.22,179123.69
pred2,both,R_1g8fU8ds2M1Tvj3,663ff3e539df6ec6f060f875,1069,29,41118.39713605,True,3,400.0,361.0,1069,2003,2690,3.0,1,2003,8,370000,306094.47,360677.03
pred2,both,R_1g8fU8ds2M1Tvj3,663ff3e539df6ec6f060f875,2915,30,41118.39713605,True,3,600.0,299.0,2915,1972,1092,1.0,0,1972,4,79400,97346.08,109895.95
pred2,both,R_1g8fU8ds2M1Tvj3,663ff3e539df6ec6f060f875,2429,31,41118.39713605,True,3,500.0,500.0,2429,2006,1567,3.0,1,2006,8,264561,286062.0,271774.97
pred2,both,R_1g8fU8ds2M1Tvj3,663ff3e539df6ec6f060f875,1646,32,41118.39713605,True,3,300.0,250.0,1646,1984,1868,2.0,1,2003,6,178000,183026.95,209720.8
pred2,both,R_1g8fU8ds2M1Tvj3,663ff3e539df6ec6f060f875,453,33,41118.39713605,True,3,252.0,202.0,453,2005,1306,2.0,1,2005,6,196000,193013.98,202296.02
pred2,both,R_1g8fU8ds2M1Tvj3,663ff3e539df6ec6f060f875,196,34,41118.39713605,True,3,228.0,155.0,196,1940,1196,2.0,2,1950,6,128000,173554.2,155556.81
pred2,both,R_1g8fU8ds2M1Tvj3,663ff3e539df6ec6f060f875,2019,35,41118.39713605,True,3,160.0,160.0,2019,1929,854,2.0,0,2001,7,132000,153530.75,101327.055
pred1,shap,R_3VdyRa5nvcE0M42,67e09140d3b97fa530c719c3,830,156,33772.5182792,True,3,519.0,174.0,830,2007,1232,2.0,0,2007,7,194500,193952.27,184118.5
pred1,shap,R_3VdyRa5nvcE0M42,67e09140d3b97fa530c719c3,2623,157,33772.5182792,True,3,484.0,106.0,2623,1950,1040,2.0,0,1950,4,109900,110877.516,115872.3
pred1,shap,R_3VdyRa5nvcE0M42,67e09140d3b97fa530c719c3,1959,158,33772.5182792,True,3,434.0,142.0,1959,1949,1846,1.0,1,1950,6,143000,137651.11,152319.69
pred1,shap,R_3VdyRa5nvcE0M42,67e09140d3b97fa530c719c3,2069,159,33772.5182792,True,3,583.0,324.0,2069,1954,1299,2.0,1,1995,6,150000,180960.38,145640.42
pred1,shap,R_3VdyRa5nvcE0M42,67e09140d3b97fa530c719c3,121,160,33772.5182792,True,3,234.0,300.0,121,1966,1209,2.0,0,1966,5,159000,147847.47,139981.97
pred1,shap,R_3VdyRa5nvcE0M42,67e09140d3b97fa530c719c3,682,161,33772.5182792,True,3,397.0,278.0,682,1958,1339,1.0,0,1965,5,139000,121326.86,133898.61
pred1,shap,R_3VdyRa5nvcE0M42,67e09140d3b97fa530c719c3,2018,162,33772.5182792,True,3,284.0,356.0,2018,1920,1513,1.0,0,2004,5,137500,116277.56,117358.87
pred1,shap,R_3VdyRa5nvcE0M42,67e09140d3b97fa530c719c3,1786,163,33772.5182792,True,3,350.0,280.0,1786,2007,1689,3.0,0,2007,7,248328,218659.06,254704.38
pred1,shap,R_3VdyRa5nvcE0M42,67e09140d3b97fa530c719c3,2136,164,33772.5182792,True,3,267.0,318.0,2136,1976,1025,2.0,1,1976,5,153500,149472.73,146452.98
pred1,shap,R_3VdyRa5nvcE0M42,67e09140d3b97fa530c719c3,1027,165,33772.5182792,True,3,75.0,114.0,1027,1969,1308,2.0,0,1969,5,146900,140892.17,139363.52
pred1,shap,R_3VdyRa5nvcE0M42,67e09140d3b97fa530c719c3,303,166,33772.5182792,True,3,265.0,315.0,303,1941,540,1.0,0,1950,2,82000,49125.734,68339.56
pred1,shap,R_3VdyRa5nvcE0M42,67e09140d3b97fa530c719c3,564,167,33772.5182792,True,3,225.0,178.0,564,1980,2014,3.0,2,1980,8,275000,280547.8,278653.28
pred1,both,R_3BfA2YSb1TqB5nc,5c0dbb9b9166290001253342,1491,108,2078.45004665,True,4.41,180.0,174.0,1491,1976,1127,2.0,1,1976,6,135000,161555.23,143532.69
pred1,both,R_3BfA2YSb1TqB5nc,5c0dbb9b9166290001253342,535,109,2078.45004665,True,4.41,242.0,206.0,535,2006,1141,2.0,0,2006,7,152000,191760.12,170611.92
pred1,both,R_3BfA2YSb1TqB5nc,5c0dbb9b9166290001253342,307,110,2078.45004665,True,4.41,131.0,128.0,307,1952,1044,2.0,0,1952,5,55993,123056.15,112965.0
pred1,both,R_3BfA2YSb1TqB5nc,5c0dbb9b9166290001253342,1353,111,2078.45004665,True,4.41,119.0,122.0,1353,1925,1820,1.0,0,1950,7,184000,124454.82,139117.98
pred1,both,R_3BfA2YSb1TqB5nc,5c0dbb9b9166290001253342,2140,112,2078.45004665,True,4.41,168.0,139.0,2140,1975,879,2.0,0,1975,5,120000,129453.27,120682.82
pred1,both,R_3BfA2YSb1TqB5nc,5c0dbb9b9166290001253342,2199,113,2078.45004665,True,4.41,146.0,115.0,2199,1926,1422,1.0,0,1950,5,136500,99693.26,127209.62
pred1,both,R_3BfA2YSb1TqB5nc,5c0dbb9b9166290001253342,881,114,2078.45004665,True,4.41,301.0,212.0,881,2004,1728,2.0,0,2004,7,190000,180754.95,191380.48
pred1,both,R_3BfA2YSb1TqB5nc,5c0dbb9b9166290001253342,1942,115,2078.45004665,True,4.41,146.0,130.0,1942,1952,924,1.0,0,1952,5,112500,106546.71,99973.94
pred1,both,R_3BfA2YSb1TqB5nc,5c0dbb9b9166290001253342,522,116,2078.45004665,True,4.41,340.0,368.0,522,2009,1766,3.0,1,2009,9,370878,383379.28,308487.84
pred1,both,R_3BfA2YSb1TqB5nc,5c0dbb9b9166290001253342,583,117,2078.45004665,True,4.41,269.0,189.0,583,1973,2090,2.0,2,1973,7,200000,188788.6,214079.6
pred1,both,R_3BfA2YSb1TqB5nc,5c0dbb9b9166290001253342,778,118,2078.45004665,True,4.41,170.0,145.0,778,1961,1774,1.0,1,1961,5,165000,140410.34,167300.5
pred1,both,R_3BfA2YSb1TqB5nc,5c0dbb9b9166290001253342,1160,119,2078.45004665,True,4.41,200.0,187.0,1160,2004,1391,2.0,0,2004,7,196000,182335.48,171535.83
pred2,none,R_12bwcumFAKlzUc8,6712d5b9e3d84e9a520966fd,138,144,2422.1225050000003,True,4.14,164.0,184.0,138,1966,1888,2.0,1,2002,6,190000,185253.48,193081.36
pred2,none,R_12bwcumFAKlzUc8,6712d5b9e3d84e9a520966fd,773,145,2422.1225050000003,True,4.14,164.0,120.0,773,1967,899,1.0,0,2004,5,130000,135827.69,117411.93
pred2,none,R_12bwcumFAKlzUc8,6712d5b9e3d84e9a520966fd,281,146,2422.1225050000003,True,4.14,157.0,109.0,281,1958,960,0.0,0,1958,4,90000,94099.805,99819.88
pred2,none,R_12bwcumFAKlzUc8,6712d5b9e3d84e9a520966fd,4,147,2422.1225050000003,True,4.14,200.0,217.0,4,1968,2110,2.0,2,1968,7,244000,221533.39,231001.11
pred2,none,R_12bwcumFAKlzUc8,6712d5b9e3d84e9a520966fd,2434,148,2422.1225050000003,True,4.14,174.0,188.0,2434,2004,1598,2.0,1,2005,7,201490,212355.08,205667.97
pred2,none,R_12bwcumFAKlzUc8,6712d5b9e3d84e9a520966fd,1791,149,2422.1225050000003,True,4.14,191.0,206.0,1791,2004,1694,2.0,1,2005,8,307000,245964.36,220112.31
pred2,none,R_12bwcumFAKlzUc8,6712d5b9e3d84e9a520966fd,2535,150,2422.1225050000003,True,4.14,165.0,149.0,2535,1968,976,2.0,1,2004,6,157500,185026.08,136966.64
pred2,none,R_12bwcumFAKlzUc8,6712d5b9e3d84e9a520966fd,944,151,2422.1225050000003,True,4.14,153.0,106.0,944,1925,572,1.0,0,1950,4,75000,85799.125,68579.49
pred2,none,R_12bwcumFAKlzUc8,6712d5b9e3d84e9a520966fd,2556,152,2422.1225050000003,True,4.14,142.0,104.0,2556,1923,869,0.0,0,1958,4,85500,89825.09,86251.91
pred2,none,R_12bwcumFAKlzUc8,6712d5b9e3d84e9a520966fd,48,153,2422.1225050000003,True,4.14,260.0,282.0,48,2002,2250,3.0,1,2002,8,320000,290534.12,302490.84
pred2,none,R_12bwcumFAKlzUc8,6712d5b9e3d84e9a520966fd,2384,154,2422.1225050000003,True,4.14,180.0,228.0,2384,2006,1740,3.0,0,2006,7,293000,217006.28,252947.94
pred2,none,R_12bwcumFAKlzUc8,6712d5b9e3d84e9a520966fd,192,155,2422.1225050000003,True,4.14,145.0,134.0,192,1950,1612,1.0,0,1997,5,128500,144006.4,130633.68
pred1,shap,R_71nVlTeyPSU7T4w,657dd22938e31904b66ca3b4,1909,132,2054.3305,True,4.33,190.0,124.0,1909,1941,1376,1.0,1,1950,5,105000,119038.3,135386.56
pred1,shap,R_71nVlTeyPSU7T4w,657dd22938e31904b66ca3b4,1565,133,2054.3305,True,4.33,246.0,253.0,1565,2002,1689,3.0,2,2002,8,271000,345922.88,306124.8
pred1,shap,R_71nVlTeyPSU7T4w,657dd22938e31904b66ca3b4,1536,134,2054.3305,True,4.33,185.0,151.0,1536,1951,1091,1.0,1,1951,6,104000,147338.08,118003.29
pred1,shap,R_71nVlTeyPSU7T4w,657dd22938e31904b66ca3b4,1180,135,2054.3305,True,4.33,203.0,242.0,1180,1995,1239,2.0,1,1995,8,217500,262825.16,184843.89
pred1,shap,R_71nVlTeyPSU7T4w,657dd22938e31904b66ca3b4,2543,136,2054.3305,True,4.33,143.0,139.0,2543,1958,864,2.0,0,1958,5,129900,134858.73,120334.02
pred1,shap,R_71nVlTeyPSU7T4w,657dd22938e31904b66ca3b4,1564,137,2054.3305,True,4.33,280.0,251.0,1564,1996,2032,3.0,0,1997,7,300000,226204.14,250079.22
pred1,shap,R_71nVlTeyPSU7T4w,657dd22938e31904b66ca3b4,2316,138,2054.3305,True,4.33,225.0,218.0,2316,1997,1511,2.0,1,1997,6,185000,199144.52,204155.03
pred1,shap,R_71nVlTeyPSU7T4w,657dd22938e31904b66ca3b4,319,139,2054.3305,True,4.33,325.0,304.0,319,2009,1968,3.0,1,2010,8,269500,293430.9,321751.2
pred1,shap,R_71nVlTeyPSU7T4w,657dd22938e31904b66ca3b4,2780,140,2054.3305,True,4.33,308.0,285.0,2780,2002,1776,2.0,1,2002,7,192500,214096.95,220744.66
pred1,shap,R_71nVlTeyPSU7T4w,657dd22938e31904b66ca3b4,2565,141,2054.3305,True,4.33,125.0,125.0,2565,1954,936,1.0,0,1975,5,121000,116551.9,108456.43
pred1,shap,R_71nVlTeyPSU7T4w,657dd22938e31904b66ca3b4,73,142,2054.3305,True,4.33,284.0,202.0,73,2004,2084,2.0,0,2004,7,233000,175202.89,218599.44
pred1,shap,R_71nVlTeyPSU7T4w,657dd22938e31904b66ca3b4,1967,143,2054.3305,True,4.33,229.0,193.0,1967,1960,1377,1.0,2,1960,5,156500,165909.92,177875.23
pred2,none,R_5fqWVOFGYnAcdgf,5be8dab5d153f500019ab320,172,192,2785.068625,True,4.14,80.0,85.0,172,1920,936,0.0,1,1950,5,109500,100714.43,89877.96
pred2,none,R_5fqWVOFGYnAcdgf,5be8dab5d153f500019ab320,1352,193,2785.068625,True,4.14,165.0,164.0,1352,1923,1848,2.0,1,2000,6,207000,169479.34,159341.6
pred2,none,R_5fqWVOFGYnAcdgf,5be8dab5d153f500019ab320,46,194,2785.068625,True,4.14,215.0,225.0,46,2009,1358,2.0,1,2010,7,224000,221341.02,233052.56
pred2,none,R_5fqWVOFGYnAcdgf,5be8dab5d153f500019ab320,675,195,2785.068625,True,4.14,154.0,150.0,675,1958,1142,1.0,1,1958,6,113500,155685.19,141760.28
pred2,none,R_5fqWVOFGYnAcdgf,5be8dab5d153f500019ab320,544,196,2785.068625,True,4.14,305.0,260.0,544,1996,2122,2.0,1,1997,7,220000,222864.38,243511.81
pred2,none,R_5fqWVOFGYnAcdgf,5be8dab5d153f500019ab320,980,197,2785.068625,True,4.14,116.0,113.0,980,1970,1092,1.0,0,1970,4,88000,99487.07,108547.38
pred2,none,R_5fqWVOFGYnAcdgf,5be8dab5d153f500019ab320,1655,198,2785.068625,True,4.14,197.0,174.0,1655,1979,1353,2.0,1,1999,6,192350,179456.94,163458.34
pred2,none,R_5fqWVOFGYnAcdgf,5be8dab5d153f500019ab320,2813,199,2785.068625,True,4.14,205.0,192.0,2813,2005,1336,2.0,0,2006,7,198000,183974.23,182129.55
pred2,none,R_5fqWVOFGYnAcdgf,5be8dab5d153f500019ab320,2445,200,2785.068625,True,4.14,430.0,313.0,2445,2000,2234,3.0,1,2000,8,300000,281857.3,294051.38
pred2,none,R_5fqWVOFGYnAcdgf,5be8dab5d153f500019ab320,2094,201,2785.068625,True,4.14,393.0,306.0,2094,1991,2127,3.0,1,1991,7,238000,242394.33,285443.7
pred2,none,R_5fqWVOFGYnAcdgf,5be8dab5d153f500019ab320,1954,202,2785.068625,True,4.14,101.0,105.0,1954,1961,888,1.0,0,1961,5,120000,123106.16,116510.22
pred2,none,R_5fqWVOFGYnAcdgf,5be8dab5d153f500019ab320,2350,203,2785.068625,True,4.14,252.0,213.0,2350,1980,1686,2.0,1,1980,6,207500,160320.17,187589.56
pred1,both,R_3H3CX4QAUC0wx3j,67e992dd7f3e32ea5b32ffc3,903,36,145246.35,True,3,620.0,391.0,903,1920,1196,2.0,0,2000,6,110000,144115.62,111023.85
pred1,both,R_3H3CX4QAUC0wx3j,67e992dd7f3e32ea5b32ffc3,1343,37,145246.35,True,3,577.0,501.0,1343,1929,1136,1.0,0,1950,4,123000,86763.484,109483.9
pred1,both,R_3H3CX4QAUC0wx3j,67e992dd7f3e32ea5b32ffc3,2846,38,145246.35,True,3,673.0,534.0,2846,1916,1928,0.0,0,1995,5,160000,110421.336,113523.57
pred1,both,R_3H3CX4QAUC0wx3j,67e992dd7f3e32ea5b32ffc3,1195,39,145246.35,True,3,227.0,230.0,1195,1965,925,2.0,0,2005,5,135000,152443.64,125296.55
pred1,both,R_3H3CX4QAUC0wx3j,67e992dd7f3e32ea5b32ffc3,2797,40,145246.35,True,3,751.0,516.0,2797,1999,2214,3.0,1,1999,8,268500,282033.4,286122.6
pred1,both,R_3H3CX4QAUC0wx3j,67e992dd7f3e32ea5b32ffc3,109,41,145246.35,True,3,597.0,503.0,109,1976,1479,2.0,0,2005,6,130500,162819.53,148758.14
pred1,both,R_3H3CX4QAUC0wx3j,67e992dd7f3e32ea5b32ffc3,1216,42,145246.35,True,3,703.0,431.0,1216,1959,1053,1.0,0,2006,5,145500,138376.47,128597.96
pred1,both,R_3H3CX4QAUC0wx3j,67e992dd7f3e32ea5b32ffc3,1501,43,145246.35,True,3,644.0,491.0,1501,1955,1152,0.0,0,1955,4,82000,94391.1,103929.68
pred1,both,R_3H3CX4QAUC0wx3j,67e992dd7f3e32ea5b32ffc3,1720,44,145246.35,True,3,755.0,514.0,1720,2006,1554,2.0,1,2006,8,209500,246049.53,230323.58
pred1,both,R_3H3CX4QAUC0wx3j,67e992dd7f3e32ea5b32ffc3,1418,45,145246.35,True,3,739.0,435.0,1418,1941,1111,1.0,0,1950,5,95000,107038.625,105011.664
pred1,both,R_3H3CX4QAUC0wx3j,67e992dd7f3e32ea5b32ffc3,867,46,145246.35,True,3,755.0,566.0,867,2000,2153,3.0,2,2000,9,313000,418240.7,338109.75
pred1,both,R_3H3CX4QAUC0wx3j,67e992dd7f3e32ea5b32ffc3,1005,47,145246.35,True,3,610.0,431.0,1005,1998,1633,2.0,1,1998,6,183000,196640.73,205903.27
pred2,none,R_1Cmkzav1adZJiNA,60dfd72817ea2f37bba6b24a,322,180,2994.2741925,True,3.47,330.0,330.0,322,2008,2018,3.0,1,2009,9,378500,351302.0,330220.12
pred2,none,R_1Cmkzav1adZJiNA,60dfd72817ea2f37bba6b24a,1308,181,2994.2741925,True,3.47,200.0,130.0,1308,1900,1627,2.0,0,2006,5,139500,134994.11,113565.37
pred2,none,R_1Cmkzav1adZJiNA,60dfd72817ea2f37bba6b24a,2166,182,2994.2741925,True,3.47,230.0,230.0,2166,2006,1491,2.0,1,2006,7,168675,209103.1,223068.08
pred2,none,R_1Cmkzav1adZJiNA,60dfd72817ea2f37bba6b24a,298,183,2994.2741925,True,3.47,210.0,200.0,298,1994,1652,2.0,0,2007,7,203135,193830.97,190283.27
pred2,none,R_1Cmkzav1adZJiNA,60dfd72817ea2f37bba6b24a,2825,184,2994.2741925,True,3.47,350.0,300.0,2825,2003,2314,2.0,1,2005,7,229000,223483.72,271161.38
pred2,none,R_1Cmkzav1adZJiNA,60dfd72817ea2f37bba6b24a,2257,185,2994.2741925,True,3.47,195.0,200.0,2257,1998,1502,1.0,1,1998,7,330000,195047.02,193027.05
pred2,none,R_1Cmkzav1adZJiNA,60dfd72817ea2f37bba6b24a,1590,186,2994.2741925,True,3.47,200.0,195.0,1590,1997,1344,4.0,0,1998,7,206300,220307.0,182998.16
pred2,none,R_1Cmkzav1adZJiNA,60dfd72817ea2f37bba6b24a,1608,187,2994.2741925,True,3.47,240.0,160.0,1608,1940,1750,1.0,0,1985,6,160000,129324.57,137625.38
pred2,none,R_1Cmkzav1adZJiNA,60dfd72817ea2f37bba6b24a,2226,188,2994.2741925,True,3.47,181.0,165.0,2226,1980,1045,2.0,1,1980,6,123900,163875.56,153542.45
pred2,none,R_1Cmkzav1adZJiNA,60dfd72817ea2f37bba6b24a,429,189,2994.2741925,True,3.47,390.0,365.0,429,2008,2184,3.0,1,2008,9,335000,355811.7,348056.28
pred2,none,R_1Cmkzav1adZJiNA,60dfd72817ea2f37bba6b24a,2572,190,2994.2741925,True,3.47,170.0,150.0,2572,1963,1008,2.0,0,1963,6,135000,152080.05,133076.48
pred2,none,R_1Cmkzav1adZJiNA,60dfd72817ea2f37bba6b24a,1416,191,2994.2741925,True,3.47,182.0,135.0,1416,1950,1164,1.0,0,1950,5,125000,119219.96,116241.53
pred2,none,R_30HO8ASJ8HsONav,6526f601bedbae17738408b1,1938,120,65858.713,True,3,438.0,251.0,1938,1955,1540,1.0,0,1955,4,115000,100803.21,139084.03
pred2,none,R_30HO8ASJ8HsONav,6526f601bedbae17738408b1,229,121,65858.713,True,3,560.0,359.0,229,1996,2260,2.0,0,1997,7,328000,199864.47,217583.2
pred2,none,R_30HO8ASJ8HsONav,6526f601bedbae17738408b1,988,122,65858.713,True,3,454.0,302.0,988,1977,1567,2.0,2,1977,6,196000,189579.38,201326.02
pred2,none,R_30HO8ASJ8HsONav,6526f601bedbae17738408b1,679,123,65858.713,True,3,433.0,176.0,679,1949,1040,2.0,0,1950,4,90000,107110.1,113666.02
pred2,none,R_30HO8ASJ8HsONav,6526f601bedbae17738408b1,841,124,65858.713,True,3,298.0,220.0,841,1994,1097,2.0,0,1995,5,145000,162989.48,150749.84
pred2,none,R_30HO8ASJ8HsONav,6526f601bedbae17738408b1,2641,125,65858.713,True,3,602.0,280.0,2641,1925,1641,2.0,1,1990,7,178000,180625.7,154446.38
pred2,none,R_30HO8ASJ8HsONav,6526f601bedbae17738408b1,1309,126,65858.713,True,3,624.0,187.0,1309,1915,1416,3.0,1,1950,5,153900,161193.11,166297.23
pred2,none,R_30HO8ASJ8HsONav,6526f601bedbae17738408b1,2639,127,65858.713,True,3,563.0,235.0,2639,1920,1657,1.0,1,1980,4,111500,99533.28,138552.1
pred2,none,R_30HO8ASJ8HsONav,6526f601bedbae17738408b1,2685,128,65858.713,True,3,469.0,250.0,2685,1922,1048,1.0,1,1950,5,113000,116447.8,107147.91
pred2,none,R_30HO8ASJ8HsONav,6526f601bedbae17738408b1,2604,129,65858.713,True,3,474.0,254.0,2604,1915,1214,3.0,0,1950,3,105000,101655.37,133571.34
pred2,none,R_30HO8ASJ8HsONav,6526f601bedbae17738408b1,969,130,65858.713,True,3,491.0,353.0,969,2007,1978,3.0,1,2007,9,425000,344494.06,302866.7
pred2,none,R_30HO8ASJ8HsONav,6526f601bedbae17738408b1,593,131,65858.713,True,3,509.0,387.0,593,2001,1665,2.0,0,2001,8,227000,218630.5,202320.9
pred1,shap,R_6n5Yo3jFY5B6FU8,660c28b0eeb115dac604d8c7,172,192,1464.0186250000002,True,5,81.0,101.0,172,1920,936,0.0,1,1950,5,109500,100714.43,89877.96
pred1,shap,R_6n5Yo3jFY5B6FU8,660c28b0eeb115dac604d8c7,1352,193,1464.0186250000002,True,5,156.0,169.0,1352,1923,1848,2.0,1,2000,6,207000,169479.34,159341.6
pred1,shap,R_6n5Yo3jFY5B6FU8,660c28b0eeb115dac604d8c7,46,194,1464.0186250000002,True,5,198.0,222.0,46,2009,1358,2.0,1,2010,7,224000,221341.02,233052.56
pred1,shap,R_6n5Yo3jFY5B6FU8,660c28b0eeb115dac604d8c7,675,195,1464.0186250000002,True,5,203.0,156.0,675,1958,1142,1.0,1,1958,6,113500,155685.19,141760.28
pred1,shap,R_6n5Yo3jFY5B6FU8,660c28b0eeb115dac604d8c7,544,196,1464.0186250000002,True,5,286.0,217.0,544,1996,2122,2.0,1,1997,7,220000,222864.38,243511.81
pred1,shap,R_6n5Yo3jFY5B6FU8,660c28b0eeb115dac604d8c7,980,197,1464.0186250000002,True,5,150.0,100.0,980,1970,1092,1.0,0,1970,4,88000,99487.07,108547.38
pred1,shap,R_6n5Yo3jFY5B6FU8,660c28b0eeb115dac604d8c7,1655,198,1464.0186250000002,True,5,177.0,178.0,1655,1979,1353,2.0,1,1999,6,192350,179456.94,163458.34
pred1,shap,R_6n5Yo3jFY5B6FU8,660c28b0eeb115dac604d8c7,2813,199,1464.0186250000002,True,5,249.0,185.0,2813,2005,1336,2.0,0,2006,7,198000,183974.23,182129.55
pred1,shap,R_6n5Yo3jFY5B6FU8,660c28b0eeb115dac604d8c7,2445,200,1464.0186250000002,True,5,277.0,278.0,2445,2000,2234,3.0,1,2000,8,300000,281857.3,294051.38
pred1,shap,R_6n5Yo3jFY5B6FU8,660c28b0eeb115dac604d8c7,2094,201,1464.0186250000002,True,5,300.0,240.0,2094,1991,2127,3.0,1,1991,7,238000,242394.33,285443.7
pred1,shap,R_6n5Yo3jFY5B6FU8,660c28b0eeb115dac604d8c7,1954,202,1464.0186250000002,True,5,149.0,132.0,1954,1961,888,1.0,0,1961,5,120000,123106.16,116510.22
pred1,shap,R_6n5Yo3jFY5B6FU8,660c28b0eeb115dac604d8c7,2350,203,1464.0186250000002,True,5,177.0,161.0,2350,1980,1686,2.0,1,1980,6,207500,160320.17,187589.56
pred2,none,R_3g0Xy2kn5oCROlU,5ba292385301b80001c71ba2,322,180,53766.4161925,True,3,535.0,393.0,322,2008,2018,3.0,1,2009,9,378500,351302.0,330220.12
pred2,none,R_3g0Xy2kn5oCROlU,5ba292385301b80001c71ba2,1308,181,53766.4161925,True,3,432.0,114.0,1308,1900,1627,2.0,0,2006,5,139500,134994.11,113565.37
pred2,none,R_3g0Xy2kn5oCROlU,5ba292385301b80001c71ba2,2166,182,53766.4161925,True,3,617.0,220.0,2166,2006,1491,2.0,1,2006,7,168675,209103.1,223068.08
pred2,none,R_3g0Xy2kn5oCROlU,5ba292385301b80001c71ba2,298,183,53766.4161925,True,3,383.0,191.0,298,1994,1652,2.0,0,2007,7,203135,193830.97,190283.27
pred2,none,R_3g0Xy2kn5oCROlU,5ba292385301b80001c71ba2,2825,184,53766.4161925,True,3,619.0,293.0,2825,2003,2314,2.0,1,2005,7,229000,223483.72,271161.38
pred2,none,R_3g0Xy2kn5oCROlU,5ba292385301b80001c71ba2,2257,185,53766.4161925,True,3,473.0,202.0,2257,1998,1502,1.0,1,1998,7,330000,195047.02,193027.05
pred2,none,R_3g0Xy2kn5oCROlU,5ba292385301b80001c71ba2,1590,186,53766.4161925,True,3,539.0,202.0,1590,1997,1344,4.0,0,1998,7,206300,220307.0,182998.16
pred2,none,R_3g0Xy2kn5oCROlU,5ba292385301b80001c71ba2,1608,187,53766.4161925,True,3,328.0,133.0,1608,1940,1750,1.0,0,1985,6,160000,129324.57,137625.38
